E423_75/S1223_25_MIN003
 1.0022463     0.0046280
 0.9948393     0.0091077
 0.9827313     0.0170866
 0.9688938     0.0255140
 0.9539758     0.0334561
 0.9378777     0.0410522
 0.9199638     0.0486396
 0.8999467     0.0560611
 0.8782044     0.0636150
 0.8552784     0.0711852
 0.8315408     0.0786676
 0.8072912     0.0859902
 0.7827613     0.0931031
 0.7580972     0.0999753
 0.7333656     0.1065923
 0.7086217     0.1129443
 0.6839352     0.1190200
 0.6593711     0.1248075
 0.6349749     0.1303005
 0.6107630     0.1354941
 0.5867595     0.1403632
 0.5630364     0.1448650
 0.5396992     0.1489465
 0.5168551     0.1525544
 0.4945091     0.1556487
 0.4725145     0.1582150
 0.4507135     0.1602709
 0.4290327     0.1619480
 0.4074485     0.1631468
 0.3859482     0.1637933
 0.3645286     0.1638920
 0.3431997     0.1634351
 0.3219806     0.1624062
 0.3008919     0.1607764
 0.2799460     0.1584806
 0.2591417     0.1554986
 0.2385062     0.1521708
 0.2181297     0.1482457
 0.1981319     0.1436126
 0.1786294     0.1381688
 0.1597303     0.1318294
 0.1415449     0.1254905
 0.1242074     0.1189010
 0.1078708     0.1114270
 0.0926866     0.1035530
 0.0787967     0.0955788
 0.0663080     0.0876631
 0.0552731     0.0799242
 0.0456678     0.0725156
 0.0374129     0.0655404
 0.0303849     0.0589139
 0.0244481     0.0525100
 0.0194541     0.0464431
 0.0152763     0.0408100
 0.0117947     0.0356912
 0.0089037     0.0309707
 0.0065224     0.0263541
 0.0045789     0.0214777
 0.0030173     0.0176648
 0.0018048     0.0139832
 0.0009135     0.0100216
 0.0003202     0.0064839
 0.0000224     0.0031992
 0.0000291     0.0001043
 0.0003637    -0.0029002
 0.0011119    -0.0059527
 0.0025334    -0.0086543
 0.0048929    -0.0107296
 0.0078102    -0.0122315
 0.0111149    -0.0131886
 0.0147884    -0.0141013
 0.0188669    -0.0148082
 0.0234350    -0.0153034
 0.0286009    -0.0156765
 0.0344835    -0.0159625
 0.0412356    -0.0161076
 0.0490535    -0.0159211
 0.0582084    -0.0152405
 0.0690771    -0.0139741
 0.0820770    -0.0120672
 0.0975408    -0.0093939
 0.1155957    -0.0057843
 0.1362932    -0.0009261
 0.1592232     0.0045365
 0.1833126     0.0098929
 0.2076854     0.0157011
 0.2320315     0.0214003
 0.2562720     0.0266989
 0.2804136     0.0313193
 0.3044295     0.0355986
 0.3282737     0.0395263
 0.3519655     0.0430481
 0.3756048     0.0461447
 0.3993172     0.0488270
 0.4232141     0.0511071
 0.4473854     0.0529936
 0.4718653     0.0545835
 0.4966082     0.0557894
 0.5215177     0.0565794
 0.5465147     0.0569818
 0.5715508     0.0570294
 0.5965845     0.0567333
 0.6215646     0.0560993
 0.6464455     0.0551257
 0.6712205     0.0538077
 0.6959247     0.0521388
 0.7206075     0.0501112
 0.7453159     0.0477137
 0.7700778     0.0449366
 0.7948768     0.0417753
 0.8196516     0.0382294
 0.8443079     0.0342974
 0.8687329     0.0299715
 0.8928039     0.0252427
 0.9162056     0.0202026
 0.9382805     0.0150647
 0.9582277     0.0096352
 0.9753864     0.0041981
 0.9896323    -0.0010084
 0.9977542    -0.0043143
