E423_25/S1223_75_MIN003
 1.0028350     0.0041345
 0.9960466     0.0094959
 0.9848686     0.0184330
 0.9713142     0.0269655
 0.9563119     0.0344483
 0.9401039     0.0417468
 0.9220928     0.0490414
 0.9019719     0.0554607
 0.8801013     0.0619092
 0.8570253     0.0683884
 0.8331201     0.0747274
 0.8086908     0.0808454
 0.7839745     0.0867072
 0.7591234     0.0923058
 0.7342080     0.0976457
 0.7092863     0.1027300
 0.6844327     0.1075656
 0.6597150     0.1121616
 0.6351828     0.1165275
 0.6108562     0.1206749
 0.5867610     0.1246008
 0.5629712     0.1282749
 0.5395948     0.1316586
 0.5167412     0.1347210
 0.4944157     0.1374609
 0.4724689     0.1399007
 0.4507376     0.1420659
 0.4291414     0.1439820
 0.4076487     0.1457296
 0.3862387     0.1471304
 0.3649008     0.1481296
 0.3436373     0.1487036
 0.3224615     0.1488103
 0.3013888     0.1484371
 0.2804275     0.1475899
 0.2595784     0.1462369
 0.2388771     0.1443348
 0.2184223     0.1413965
 0.1983408     0.1372768
 0.1787579     0.1321034
 0.1597805     0.1264664
 0.1415178     0.1213582
 0.1241037     0.1152365
 0.1076906     0.1077705
 0.0924353     0.0998801
 0.0784778     0.0920137
 0.0659249     0.0843259
 0.0548311     0.0768841
 0.0451743     0.0697689
 0.0368711     0.0629905
 0.0298041     0.0564310
 0.0238551     0.0500367
 0.0188855     0.0439575
 0.0147650     0.0384321
 0.0113586     0.0335172
 0.0085450     0.0289401
 0.0062363     0.0242315
 0.0043606     0.0192758
 0.0028616     0.0159030
 0.0017014     0.0120082
 0.0008490     0.0081598
 0.0002885     0.0047955
 0.0000139     0.0017335
 0.0000238    -0.0012624
 0.0003256    -0.0041754
 0.0009711    -0.0070907
 0.0022199    -0.0097701
 0.0044281    -0.0116888
 0.0073605    -0.0130810
 0.0107226    -0.0137809
 0.0144618    -0.0143344
 0.0185899    -0.0146152
 0.0231903    -0.0147067
 0.0283793    -0.0146097
 0.0342812    -0.0143487
 0.0410511    -0.0139992
 0.0488886    -0.0135096
 0.0580714    -0.0127161
 0.0689833    -0.0114609
 0.0820494    -0.0096262
 0.0976112    -0.0071401
 0.1158039    -0.0040450
 0.1366744     0.0000385
 0.1597817     0.0052236
 0.1840177     0.0109464
 0.2085002     0.0164258
 0.2329290     0.0219491
 0.2572293     0.0272719
 0.2814112     0.0319867
 0.3054526     0.0361472
 0.3293102     0.0399521
 0.3530055     0.0434742
 0.3766406     0.0466989
 0.4003451     0.0496291
 0.4242342     0.0522856
 0.4484008     0.0545762
 0.4728827     0.0564877
 0.4976367     0.0580558
 0.5225681     0.0593204
 0.5475981     0.0602833
 0.5726781     0.0609334
 0.5977662     0.0612602
 0.6228105     0.0612540
 0.6477645     0.0609050
 0.6726208     0.0602038
 0.6974134     0.0591368
 0.7221901     0.0576840
 0.7469959     0.0558204
 0.7718549     0.0535158
 0.7967448     0.0507384
 0.8215972     0.0474598
 0.8463085     0.0436522
 0.8707529     0.0392758
 0.8947909     0.0342444
 0.9180827     0.0283284
 0.9399356     0.0216920
 0.9594968     0.0147868
 0.9760601     0.0076301
 0.9895513     0.0004729
 0.9971650    -0.0040791
