MINERVA 1112 Raiz
 1.0000000     0.0002673
 0.9949063     0.0037212
 0.9883700     0.0077357
 0.9809117     0.0118549
 0.9722207     0.0161837
 0.9620828     0.0208677
 0.9509313     0.0257866
 0.9393252     0.0306923
 0.9274725     0.0354837
 0.9153953     0.0401580
 0.9031301     0.0447414
 0.8907925     0.0492245
 0.8784665     0.0535964
 0.8661703     0.0578699
 0.8539025     0.0620621
 0.8416664     0.0661868
 0.8294608     0.0702571
 0.8172743     0.0742869
 0.8050899     0.0782917
 0.7929001     0.0822838
 0.7807091     0.0862688
 0.7685231     0.0902475
 0.7563381     0.0942206
 0.7441399     0.0981912
 0.7319170     0.1021628
 0.7196704     0.1061341
 0.7074129     0.1100976
 0.6951584     0.1140418
 0.6829124     0.1179562
 0.6706738     0.1218326
 0.6584392     0.1256638
 0.6462075     0.1294416
 0.6339796     0.1331555
 0.6217580     0.1367881
 0.6095466     0.1402838
 0.5973504     0.1436013
 0.5851699     0.1468084
 0.5730021     0.1498931
 0.5608396     0.1528472
 0.5486752     0.1556642
 0.5365078     0.1583336
 0.5243445     0.1608443
 0.5121951     0.1631839
 0.5000624     0.1653401
 0.4879393     0.1673027
 0.4758122     0.1690617
 0.4636751     0.1706075
 0.4515344     0.1719272
 0.4394062     0.1729789
 0.4273021     0.1737414
 0.4152208     0.1742775
 0.4031511     0.1745799
 0.3910832     0.1746461
 0.3790169     0.1744751
 0.3669615     0.1740670
 0.3549281     0.1734231
 0.3429220     0.1725455
 0.3309427     0.1714366
 0.3189884     0.1701012
 0.3070608     0.1685372
 0.2951654     0.1667769
 0.2833089     0.1648263
 0.2715017     0.1626808
 0.2597570     0.1603449
 0.2480859     0.1578190
 0.2364935     0.1550994
 0.2249798     0.1521801
 0.2135522     0.1490838
 0.2022328     0.1459133
 0.1910418     0.1425580
 0.1799968     0.1389994
 0.1690998     0.1352210
 0.1583463     0.1311891
 0.1477535     0.1271446
 0.1373282     0.1229071
 0.1270850     0.1183801
 0.1170337     0.1135276
 0.1071917     0.1086249
 0.0975623     0.1035549
 0.0881485     0.0981270
 0.0789787     0.0923632
 0.0701148     0.0865321
 0.0616324     0.0806191
 0.0536173     0.0745693
 0.0461668     0.0684970
 0.0393781     0.0625150
 0.0333154     0.0567392
 0.0279920     0.0512439
 0.0233769     0.0461851
 0.0194006     0.0414612
 0.0160103     0.0370643
 0.0131413     0.0330135
 0.0107169     0.0292883
 0.0086628     0.0258870
 0.0069102     0.0227111
 0.0054043     0.0197115
 0.0041079     0.0168352
 0.0030096     0.0140782
 0.0021012     0.0114707
 0.0013707     0.0090198
 0.0008015     0.0067066
 0.0003851     0.0045305
 0.0001187     0.0022880
 0.0000035     0.0004619
-0.0000019    -0.0000260
 0.0000402    -0.0012141
 0.0002421    -0.0025181
 0.0006411    -0.0040473
 0.0012764    -0.0054188
 0.0021711    -0.0066717
 0.0033177    -0.0077975
 0.0047027    -0.0087449
 0.0062952    -0.0094900
 0.0080811    -0.0100367
 0.0100708    -0.0103833
 0.0122830    -0.0105596
 0.0147350    -0.0105683
 0.0174528    -0.0104158
 0.0204808    -0.0100701
 0.0238755    -0.0095041
 0.0277157    -0.0087382
 0.0321189    -0.0077957
 0.0372413    -0.0064870
 0.0432702    -0.0047775
 0.0503996    -0.0026196
 0.0587955     0.0000192
 0.0685824     0.0031652
 0.0797095     0.0067325
 0.0918758     0.0103813
 0.1046847     0.0141744
 0.1178696     0.0179848
 0.1312735     0.0215621
 0.1448160     0.0251622
 0.1584325     0.0287840
 0.1720650     0.0321264
 0.1856691     0.0354347
 0.1992244     0.0386839
 0.2127325     0.0418664
 0.2262100     0.0449554
 0.2396625     0.0478819
 0.2530885     0.0507138
 0.2664856     0.0534335
 0.2798566     0.0560262
 0.2932077     0.0584825
 0.3065454     0.0608302
 0.3198739     0.0630436
 0.3331939     0.0650570
 0.3465043     0.0669048
 0.3598019     0.0685827
 0.3730848     0.0700891
 0.3863550     0.0714235
 0.3996160     0.0725941
 0.4128693     0.0736048
 0.4261134     0.0744663
 0.4393453     0.0752182
 0.4525621     0.0758902
 0.4657623     0.0764457
 0.4789445     0.0768945
 0.4921070     0.0772447
 0.5052479     0.0775027
 0.5183655     0.0776745
 0.5314605     0.0777648
 0.5445361     0.0777756
 0.5575940     0.0777076
 0.5706339     0.0775600
 0.5836523     0.0773295
 0.5966467     0.0770102
 0.6096192     0.0766225
 0.6225746     0.0761898
 0.6355161     0.0756397
 0.6484408     0.0749589
 0.6613415     0.0741387
 0.6742157     0.0731709
 0.6870720     0.0720476
 0.6999279     0.0707635
 0.7127944     0.0693182
 0.7256687     0.0677147
 0.7385370     0.0659591
 0.7513913     0.0640572
 0.7642360     0.0620152
 0.7770798     0.0598415
 0.7899155     0.0575497
 0.8027174     0.0551568
 0.8154579     0.0526744
 0.8281286     0.0501082
 0.8407356     0.0474593
 0.8532767     0.0447296
 0.8657339     0.0419213
 0.8780843     0.0390343
 0.8903139     0.0360605
 0.9024118     0.0329861
 0.9143545     0.0298032
 0.9260835     0.0265090
 0.9374577     0.0231199
 0.9483325     0.0196400
 0.9587026     0.0160299
 0.9685972     0.0122832
 0.9779325     0.0085021
 0.9864502     0.0049694
 0.9940246     0.0018742
 1.0000000    -0.0006395
